intern_id,ElmID,Datum,Locatietype,SamengesteldeLegenda,VereenvoudigdeLegenda,ToevoegingLegenda,InterpretatieLegenda,AbiotiekLegenda,Oppervlakte,SbbType
437,9167,"10/16/13 00:00:00","v","09-7+09A2-5","9","e5+v4",,,2.5491999999999998e-01,"09-j+09A2b"
439,9169,"10/16/13 00:00:00","v","09A2-5+09A2-2+09-7","10","e5+v4",,,1.3557700000000000e-01,"09A2b+09A2b+09-j"
441,10002,"06/12/13 00:00:00","v","09-1+09-2+09A-4+16B1-6","12","e1+p1",,,3.8655299999999998e-01,"09-f+09-l+09A-a+16B1f"
444,10005,"06/12/13 00:00:00","v","16B1-1+16B1-4+16B1-5","16","e6+h2",,,1.1000399999999999e-01,"16B1a+16B1a+16B1d"
445,10006,"06/12/13 00:00:00","v","16B1-1+16B1-5","16","e6+h2",,,7.4540999999999996e-02,"16B1a+16B1d"
454,10015,"06/16/13 00:00:00","v","09-1+09-2+12B-3","12","e1",,,1.2584600000000001e-01,"09-f+09-l+12B-h"
455,10016,"06/16/13 00:00:00","v","09-1+09A-4","12","e1",,,9.8757999999999999e-02,"09-f+09A-a"
457,10018,"06/16/13 00:00:00","v","32-9+32A1-1+08B3-4","19","e1",,,1.3662500000000000e-01,"32-c+32A1+08B3c"
458,10019,"06/16/13 00:00:00","v","09-1+16B-3","12","e1+p3",,,1.1308600000000001e-01,"09-f+16B-b"
467,10028,"06/16/13 00:00:00","v","16B1-1+16B-2","16","e1",,,4.5082999999999998e-02,"16B1a+16B-b"
468,10029,"06/16/13 00:00:00","v","16B-3+16B1-1+16B-4","15","e1",,,1.7327200000000001e-01,"16B-b+16B1a+16B-e"
475,11002,"09/25/13 00:00:00","v","09A2-6+09A2-1","10","e6+nt+o4+q+v4",,,1.2307899999999999e-01,"09A2a+09A2a"
476,11003,"09/25/13 00:00:00","v","39A-1+08B3-3+09A2-6","24","e6+nt+q+v4",,,1.1540889999999999e+00,"39A-f+08B3c+09A2a"
477,11004,"09/25/13 00:00:00","v","50A-1+08-2","1","e1",,,6.2455999999999998e-02,"50A+08-f"
478,11005,"09/25/13 00:00:00","v","09-13+16-5","7","e1+h3+m",,,2.5194400000000000e-01,"09-g+16-g"
480,11007,"09/25/13 00:00:00","v","39A-2+08B3-3","25","e6+q+v1",,,7.1490399999999998e-01,"39A-f+08B3c"
482,11009,"09/25/13 00:00:00","v","08B3-2+08C-9","4","e6+h2+v4",,,3.1341000000000001e-02,"08B3c+08C-e"
483,11010,"09/25/13 00:00:00","v","50A-1+09A2-6","1","e1+h2+v2",,,1.0908000000000000e-01,"50A+09A2a"
486,11013,"09/25/13 00:00:00","v","08B3-3+08C-9","5","e2+q",,,9.9295999999999995e-02,"08B3c+08C-e"
487,11014,"09/25/13 00:00:00","v","09A2-2+09A2-8","10","e6+h2+v4",,,9.8474099999999998e-01,"09A2b+09A2b"
491,11018,"09/25/13 00:00:00","v","09A2-8+08-2","10","e2+v3",,,9.8202999999999999e-02,"09A2b+08-f"
498,11025,"09/26/13 00:00:00","v","09A2-2+09A2-4","10","e6+v4",,,5.2000400000000002e-01,"09A2b+09A2b"
504,11031,"09/26/13 00:00:00","v","16-5+09-13","14","e1+h2+m+p2",,,2.4152799999999996e-01,"16-g+09-g"
505,11032,"09/26/13 00:00:00","v","09A2-6+09A2-2","10","e6+h2+v4",,,6.9015000000000007e-02,"09A2a+09A2b"
507,11034,"09/26/13 00:00:00","v","09A2-5+09B-4","10","e6+h2+v4",,,2.7784399999999998e-01,"09A2b+09B-a"
509,11036,"09/26/13 00:00:00","v","08-2+09B-4","4","e2",,,7.9020999999999994e-02,"08-f+09B-a"
510,11037,"09/26/13 00:00:00","v","08-2+09B-4","4","e2",,,1.9726299999999999e-01,"08-f+09B-a"
511,11038,"09/26/13 00:00:00","v","39A-2+40A-6","25","e1",,,1.3884600000000000e-01,"39A-f+40A-c"
512,11039,"09/26/13 00:00:00","v","39A-2+39A1-1","25","e6",,,1.4287900000000001e-01,"39A-f+39A1a"
518,11045,"09/26/13 00:00:00","v","09A2-2+09B-4","10","e6+v4",,,8.6482899999999996e-01,"09A2b+09B-a"
520,11047,"09/26/13 00:00:00","v","09A2-6+08-2","10","e6+h2+v4",,,1.6602400000000000e-01,"09A2a+08-f"
521,11048,"09/26/13 00:00:00","v","08C-9+08-2","5","e2",,,2.2860099999999997e-01,"08C-e+08-f"
523,11050,"09/26/13 00:00:00","v","09A2-8+09A2-2","10","e6+h2+v4",,,1.7720100000000000e-01,"09A2b+09A2b"
528,11055,"09/26/13 00:00:00","v","08B3-3+08-5","5","e6+o2+q",,,1.4740200000000001e-01,"08B3c+08-f"
530,11057,"09/26/13 00:00:00","v","36A2-2+39A1-1","21","e1",,,1.5807199999999999e-01,"36A2+39A1a"
532,11059,"09/26/13 00:00:00","v","36A2-2+39A-5","21","e1",,,4.0819100000000003e-01,"36A2+39A-b"
533,11060,"09/26/13 00:00:00","v","32-11+32-6","19","e1",,,8.3546999999999996e-02,"400+32-f"
534,11061,"09/26/13 00:00:00","v","39A-6+36A2-2","23","e1",,,1.3321200000000000e-01,"39A-d+36A2"
535,11062,"09/26/13 00:00:00","v","38A-1+36A2-2","21","e1",,,1.1167500000000000e-01,"38A-a+36A2"
536,11063,"09/26/13 00:00:00","v","38A-1+39A-2","21","e1",,,6.3927999999999999e-02,"38A-a+39A-f"
538,12001,"09/26/13 00:00:00","v","39A1-1+39A-2","22","e6",,,1.6371700000000000e-01,"39A1a+39A-f"
541,12004,"09/26/13 00:00:00","v","32-11+08B3-3","19","e2+o3+y1",,,2.0345400000000000e-01,"400+08B3c"
542,12005,"10/08/13 00:00:00","v","39A-4+39A-2","23","e6+v1",,,1.1044830000000001e+00,"39A-e+39A-f"
544,12007,"10/08/13 00:00:00","v","09-13+33-2+16-5","7","e6+h3+o4+q",,,1.8475300000000000e-01,"09-g+33/a+16-g"
547,12010,"10/08/13 00:00:00","v","39A1-1+39A-4","22","e6",,,5.3684500000000002e-01,"39A1a+39A-e"
548,12011,"10/08/13 00:00:00","v","08B3-3+32-7+32-9","5","e5+nt+o2+q",,,4.2049500000000001e-01,"08B3c+32-d+32-c"
553,12016,"10/08/13 00:00:00","v","09A2-6+09-13","10","e6+h3+o2+v3",,,9.6375200000000005e-01,"09A2a+09-g"
555,12018,"10/08/13 00:00:00","v","08B3-3+32-9","5","e6+h2",,,2.5864399999999999e-01,"08B3c+32-c"
556,12019,"10/08/13 00:00:00","v","09A2-6+08C-9","10","e6+h2+p2+v3",,,2.4589299999999997e-01,"09A2a+08C-e"
557,12020,"10/08/13 00:00:00","v","08C1-1+09A2-6","4","e6+v2",,,2.4506300000000000e-01,"08C1a+09A2a"
558,12021,"10/08/13 00:00:00","v","09A2-6+08C-9","10","e6+p2+v4",,,7.6607999999999996e-02,"09A2a+08C-e"
559,12022,"10/08/13 00:00:00","v","08C-8+09A2-6","4","e6+v2",,,1.0036700000000000e-01,"08C-c+09A2a"
560,12023,"10/08/13 00:00:00","v","09A2-6+08C-9+09A2-5","10","e6+h2+p2+v3",,,2.5296800000000003e-01,"09A2a+08C-e+09A2b"
565,12028,"10/08/13 00:00:00","v","09A2-2+09A2-8","10","e6+h2+o2+v4",,,1.7086000000000001e-01,"09A2b+09A2b"
566,12029,"10/08/13 00:00:00","v","39A-2+39A1-1","25","e6+v3",,,2.9318899999999998e-01,"39A-f+39A1a"
569,12032,"10/08/13 00:00:00","v","40A-1+39A-1","24","e6+v4",,,8.6572299999999991e-01,"40A-b+39A-f"
570,12033,"10/08/13 00:00:00","v","39A1-1+39A-8","22","e1",,,1.2033350000000000e+00,"39A1a+39A-c"
572,12035,"10/08/13 00:00:00","v","09A2-2+09A2-8","10","e6+p2+v4",,,3.6702800000000002e-01,"09A2b+09A2b"
574,12037,"10/08/13 00:00:00","v","09A2-6+09A2-1+08B3-3","10","e6+h2+v4",,,3.8330300000000000e-01,"09A2a+09A2a+08B3c"
576,12039,"10/08/13 00:00:00","v","09A2-6+09A2-1+08B3-3","10","e6+h2+v4",,,1.7481500000000000e-01,"09A2a+09A2a+08B3c"
577,12040,"10/08/13 00:00:00","v","08B3-3+09A2-6","5","e6+q+v2",,,1.4049000000000000e-01,"08B3c+09A2a"
578,12041,"10/08/13 00:00:00","v","39A-2+36A2-2","25","e6",,,9.4680000000000000e-02,"39A-f+36A2"
580,12043,"10/08/13 00:00:00","v","39A-2+36A2-2","25","e6",,,9.9997000000000003e-02,"39A-f+36A2"
583,12046,"10/08/13 00:00:00","v","09A2-6+08B3-3+09A2-2","10","e6+h2+q+v3",,,5.1769600000000005e-01,"09A2a+08B3c+09A2b"
584,12047,"10/08/13 00:00:00","v","08-5+08B3-3","7","e6+q",,,9.8696000000000006e-02,"08-f+08B3c"
586,12049,"10/08/13 00:00:00","v","39A-2+39A1-1","25","e6",,,5.7720499999999997e-01,"39A-f+39A1a"
587,12050,"10/08/13 00:00:00","v","09-13+08C-12+32-9","7","e1+h3",,,2.8821700000000000e-01,"09-g+08C-b+32-c"
588,12051,"10/08/13 00:00:00","v","09A2-8+09A2-2","10","e6+h2+v4",,,1.5900700000000001e-01,"09A2b+09A2b"
589,12052,"10/08/13 00:00:00","v","09-13+08C-12","7","e1+h3",,,3.5872999999999999e-01,"09-g+08C-b"
591,12054,"10/08/13 00:00:00","v","09A2-2+09A2-8","10","e6+h2+v4",,,3.0540400000000001e-01,"09A2b+09A2b"
592,12055,"10/08/13 00:00:00","v","08B3-3+08-5","5","e6+h3",,,3.9077000000000001e-02,"08B3c+08-f"
593,12056,"10/08/13 00:00:00","v","08B3-3+09A2-6","5","e6+q+v2",,,2.5871000000000005e-02,"08B3c+09A2a"
600,13007,"08/29/13 00:00:00","v","09A2-2+09A2-3","10","e1+v4",,,1.1323240000000001e+00,"09A2b+09A2b"
617,13024,"08/29/13 00:00:00","v","09A2-6+09-13","10","e1+h3+v4",,,5.8522500000000000e-01,"09A2a+09-g"
622,13029,"08/29/13 00:00:00","v","09A2-2+09A2-1","10","e1+v3",,,8.6652999999999994e-02,"09A2b+09A2a"
630,13037,"08/29/13 00:00:00","v","09A2-6+09A2-2+09-13","10","e1+h2+v2",,,7.1668900000000002e-01,"09A2a+09A2b+09-g"
637,13044,"08/29/13 00:00:00","v","08-5+08B3-4","7","e1+q",,,3.5372300000000001e-01,"08-f+08B3c"
645,13052,"08/29/13 00:00:00","v","08-5+09-13","7","e1",,,5.0879500000000000e-01,"08-f+09-g"
646,13053,"08/29/13 00:00:00","v","09-13+08-1","7","e1+h2+v2",,,1.7248200000000000e-01,"09-g+08-k"
647,13054,"08/29/13 00:00:00","v","08C1-3+08B3-1+09A2-5","4","e6+o2+q+t+v2",,,3.2294999999999997e-02,"08C1c+08B3d+09A2b"
650,13503,"10/14/13 00:00:00","v","09A2-1+09A2-6","10","e6+h2+q+v4",,,2.1740999999999999e-01,"09A2a+09A2a"
651,13504,"10/14/13 00:00:00","v","09-13+08C-12","7","e6+h3+q",,,2.3540400000000000e-01,"09-g+08C-b"
655,13508,"10/14/13 00:00:00","v","09A2-1+09A2-6","10","e6+h2+q+v4",,,9.2525999999999997e-02,"09A2a+09A2a"
656,13509,"10/14/13 00:00:00","v","09-13+08C-12","7","e6+h4+q",,,6.4162999999999998e-02,"09-g+08C-b"
657,13510,"10/14/13 00:00:00","v","09A2-8+09A2-2+08B3-3","10","e6+q+v4",,,8.0942000000000000e-02,"09A2b+09A2b+08B3c"
658,13511,"10/14/13 00:00:00","v","09-13+09A2-6","7","e6+h3+q+v2",,,3.4924999999999998e-02,"09-g+09A2a"
659,13512,"10/14/13 00:00:00","v","39A-2+39A1-1","25","e6+nt",,,1.2425399999999999e-01,"39A-f+39A1a"
661,13514,"10/16/13 00:00:00","v","09A2-6+09A2-1+08C-11","10","e6+h2+o2+v4",,,4.7431000000000001e-01,"09A2a+09A2a+08C-c"
666,13519,"10/16/13 00:00:00","v","36A2-2+39A-2","21","e2",,,2.9594700000000002e-01,"36A2+39A-f"
667,13520,"10/16/13 00:00:00","v","09A2-6+09A2-1","10","e6+h2+o2+v4",,,6.3419400000000004e-01,"09A2a+09A2a"
668,13521,"10/16/13 00:00:00","v","39A-1+39A-2","24","e6+v4",,,4.0266000000000002e-01,"39A-f+39A-f"
669,13522,"10/16/13 00:00:00","v","09A2-6+09A2-2+08C-11","10","e6+o2+q+v4",,,2.0315800000000001e-01,"09A2a+09A2b+08C-c"
671,13524,"10/16/13 00:00:00","v","36A2-2+39A-2","21","e6",,,3.4187000000000002e-02,"36A2+39A-f"
673,13526,"10/16/13 00:00:00","v","39A1-1+39A-2+36A2-2","22","e6",,,3.5831800000000003e-01,"39A1a+39A-f+36A2"
674,13527,"10/16/13 00:00:00","v","09A2-6+08C-11","10","e6+v3",,,8.5932999999999995e-02,"09A2a+08C-c"
675,13528,"10/16/13 00:00:00","v","39A-2+36A2-2+39A1-1","25","e2+nt",,,1.6598499999999999e-01,"39A-f+36A2+39A1a"
678,13531,"10/16/13 00:00:00","v","08C-11+09A2-6","6","e6+o2+q+v2",,,1.6297000000000000e-01,"08C-c+09A2a"
679,13532,"10/16/13 00:00:00","v","39A-2+36A2-2","25","e6+nt",,,1.8999800000000000e-01,"39A-f+36A2"
680,13533,"10/16/13 00:00:00","v","09A2-1+09A2-6","10","e6+o3+q+v4",,,7.0453000000000002e-02,"09A2a+09A2a"
681,13534,"10/16/13 00:00:00","v","39A-1+36A2-2","24","e6+v3",,,5.0275000000000000e-02,"39A-f+36A2"
682,13535,"10/16/13 00:00:00","v","39A-2+39A-4+36A2-2","25","e6",,,6.4754999999999993e-02,"39A-f+39A-e+36A2"
689,14005,"09/03/13 00:00:00","v","09A2-2+09-8","10","e6+o2+q+v4",,,1.5149399999999999e-01,"09A2b+09/c"
693,14009,"09/03/13 00:00:00","v","09A2-2+09-9","10","e6+o3+q+v4",,,2.0612199999999997e-01,"09A2b+09/c"
696,14012,"09/03/13 00:00:00","v","09A2-2+08B3-8+11B2-4","10","e6+o2+q+v4",,,6.6388300000000000e-01,"09A2b+08B3d+11B2"
699,14015,"09/03/13 00:00:00","v","09A2-2+09-9+08B3-8","10","e6+o4+q+v4",,,1.3785500000000001e-01,"09A2b+09/c+08B3d"
703,14019,"09/03/13 00:00:00","v","39A-2+40A-2","25","e6+v2",,,1.0810299999999999e-01,"39A-f+40A-c"
714,14030,"09/03/13 00:00:00","v","39A-1+36A2-2","24","e1+nt+v4",,,2.1570599999999998e-01,"39A-f+36A2"
717,14033,"09/03/13 00:00:00","v","09A2-2+09A2-6","10","e6+h3+v4",,,9.2729099999999998e-01,"09A2b+09A2a"
719,14035,"09/03/13 00:00:00","v","39A-1+39A-3","24","e6+h2+v3",,,6.6347199999999995e-01,"39A-f+39A-a"
721,14037,"09/03/13 00:00:00","v","39A-3+39A-1","23","e6+h2+v2",,,3.1861200000000001e-01,"39A-a+39A-f"
722,14038,"09/03/13 00:00:00","v","09A2-6+08B3-3","10","e6+q+v3",,,2.4124300000000004e-01,"09A2a+08B3c"
729,14045,"09/03/13 00:00:00","v","05B3-1+05C1-1","2","e1",,,3.2392999999999998e-02,"05B3a+05C1"
731,14047,"09/03/13 00:00:00","v","39A-8+36A2-2+09A2-6","22","e2+nt+v2",,,9.3567199999999995e-01,"39A-c+36A2+09A2a"
732,14048,"09/03/13 00:00:00","v","09A2-6+32-9","10","e6+h2+v4",,,1.9317599999999999e-01,"09A2a+32-c"
734,14050,"09/06/13 00:00:00","v","39A-1+09A2-6","24","e6+v3",,,8.3535999999999999e-02,"39A-f+09A2a"
736,14052,"09/06/13 00:00:00","v","09A2-5+09A2-6","10","e6+h2+v4",,,7.1834100000000001e-01,"09A2b+09A2a"
738,14054,"09/06/13 00:00:00","v","08B3-4+32-9","5","e6",,,1.4562200000000000e-01,"08B3c+32-c"
745,14061,"09/06/13 00:00:00","v","08B3-4+32-9","5","e1",,,1.0916600000000001e-01,"08B3c+32-c"
749,14065,"09/06/13 00:00:00","v","09A2-2+09A2-6","10","e6+v4",,,5.8970000000000000e-01,"09A2b+09A2a"
751,14067,"09/06/13 00:00:00","v","39A-2+08B3-4","25","e6+nt",,,3.5099300000000000e-01,"39A-f+08B3c"
753,14069,"09/06/13 00:00:00","v","39A-2+08B3-4","25","e6+nt",,,5.0362099999999999e-01,"39A-f+08B3c"
755,14071,"09/06/13 00:00:00","v","39A-4+39A-2","23","e6+nt",,,1.1423299999999999e-01,"39A-e+39A-f"
759,14075,"09/06/13 00:00:00","v","39A-4+39A-2","23","e1",,,6.0923400000000005e-01,"39A-e+39A-f"
760,14076,"09/06/13 00:00:00","v","39A-4+39A-2","23","e6+nt",,,1.0987300000000000e-01,"39A-e+39A-f"
761,14077,"09/06/13 00:00:00","v","09A2-6+08B3-8","10","e6+h2+o3+v4",,,1.1340900000000000e-01,"09A2a+08B3d"
762,14078,"09/06/13 00:00:00","v","09A2-6+09A2-2","10","e6+h3+v4",,,8.2764000000000004e-02,"09A2a+09A2b"
763,14079,"09/06/13 00:00:00","v","08B3-4+32-9","5","e6+h3+v1",,,1.9647300000000001e-01,"08B3c+32-c"
765,14081,"09/12/13 00:00:00","v","09A2-6+08B3-8","10","e6+h3+v4",,,7.7174000000000006e-02,"09A2a+08B3d"
766,14082,"09/12/13 00:00:00","v","09-13+09A2-6","7","e6+h4+o3+q+v2",,,1.0556800000000001e-01,"09-g+09A2a"
767,14083,"09/12/13 00:00:00","v","09A2-6+09-13","10","e6+h4+q+v3",,,1.5039000000000002e-02,"09A2a+09-g"
768,14084,"09/12/13 00:00:00","v","39A-1+09A2-6","24","e6+q+v4",,,2.9679600000000000e-01,"39A-f+09A2a"
769,14085,"09/12/13 00:00:00","v","09-13+08C-12","7","e6+h4+v2",,,1.1745899999999999e-01,"09-g+08C-b"
770,14086,"09/12/13 00:00:00","v","09A2-6+09-13","10","e6+h4+v4",,,7.9957000000000000e-02,"09A2a+09-g"
775,14091,"09/12/13 00:00:00","v","16-5+08-7","14","e1",,,1.0546099999999999e-01,"16-g+08-f"
776,14092,"09/12/13 00:00:00","v","32-8+09-13","19","e6+h2",,,4.0239999999999998e-02,"32-a+09-g"
778,14094,"09/12/13 00:00:00","v","09A2-2+09A2-6","10","e6+h2+v4",,,2.6948600000000000e-01,"09A2b+09A2a"
779,14095,"09/12/13 00:00:00","v","32-8+09-13","19","e6+h2",,,1.1008800000000001e-01,"32-a+09-g"
781,14097,"09/12/13 00:00:00","v","50A-1+36A2-2","1","e2",,,3.2797599999999999e-01,"50A+36A2"
786,15005,"09/10/13 00:00:00","v","50A-1+08C-6","1","e1",,,2.9103899999999999e-01,"50A+08C-c"
787,15006,"09/10/13 00:00:00","v","50A-1+32-8","1","e1",,,5.2898999999999996e-01,"50A+32-a"
789,15008,"09/10/13 00:00:00","v","32-6+32-8","19","e6+o2",,,3.5293999999999999e-02,"32-f+32-a"
791,15010,"09/10/13 00:00:00","v","50A-1+32-4+01A2-1","1","e1+o2+p2+r2",,,4.4127799999999995e-01,"50A+32-e+01A2"
792,15011,"09/10/13 00:00:00","v","50A-1+32-8","1","e1",,,5.3542599999999996e-01,"50A+32-a"
795,15014,"09/10/13 00:00:00","v","50A-1+01A2-1+32-4","1","e1+o2+p2+r2",,,7.4080500000000005e-01,"50A+01A2+32-e"
806,15025,"09/10/13 00:00:00","v","50A-1+32-8","1","e1",,,3.6355700000000002e-01,"50A+32-a"
808,15027,"09/10/13 00:00:00","v","32-8+50A-1","19","e6+o2+p2",,,4.5464499999999997e-01,"32-a+50A"
818,15037,"09/10/13 00:00:00","v","32-4+16-5","19","e1+p2+r4",,,7.9781000000000005e-02,"32-e+16-g"
820,15039,"09/10/13 00:00:00","v","09A2-2+09A2-6","10","e6+v4",,,3.7112000000000001e-01,"09A2b+09A2a"
822,15041,"09/10/13 00:00:00","v","09A2-6+09A2-2","10","e6+h2+v4",,,2.4382200000000004e-01,"09A2a+09A2b"
823,15042,"09/10/13 00:00:00","v","09-13+09A2-6","7","e6+h3+v3",,,1.5982099999999999e-01,"09-g+09A2a"
839,15058,"09/12/13 00:00:00","v","09A2-2+09A2-6","10","e5+h2+v4",,,2.3753800000000000e-01,"09A2b+09A2a"
842,15061,"09/12/13 00:00:00","v","08B3-8+09A2-2","7","e6+v2",,,6.6447999999999993e-02,"08B3d+09A2b"
844,15063,"09/12/13 00:00:00","v","08-2+05B3-1","4","e2+nt+o3",,,3.9357999999999999e-01,"08-f+05B3a"
846,15065,"09/12/13 00:00:00","v","09A2-6+09A2-2","10","e5+v4",,,3.3777800000000002e-01,"09A2a+09A2b"
853,15071,"09/12/13 00:00:00","v","32-6+08B3-7","19","e1+h2",,,3.8209000000000000e-02,"32-f+08B3d"
854,15072,"09/12/13 00:00:00","v","09-13+09A2-6+09B-4","7","e6+h4+v2",,,1.9616900000000001e-01,"09-g+09A2a+09B-a"
859,15078,"09/18/13 00:00:00","v","09A2-5+09B-4","10","e5+h2+v4",,,2.3273099999999999e-01,"09A2b+09B-a"
863,15082,"09/18/13 00:00:00","v","09A2-2+09A2-6","10","e6+v4",,,5.2867200000000003e-01,"09A2b+09A2a"
865,15084,"09/18/13 00:00:00","v","08B3-3+32-9","5","e6+q",,,1.3349100000000000e-01,"08B3c+32-c"
869,15088,"09/18/13 00:00:00","v","08-2+50A-1","4","e2+nt",,,2.4788999999999999e-02,"08-f+50A"
870,15089,"09/18/13 00:00:00","v","08-2+50A-1","4","e2+nt",,,3.2878999999999999e-02,"08-f+50A"
875,15094,"09/18/13 00:00:00","v","09A2-2+09A2-6","10","e6+v4",,,1.0187480000000000e+00,"09A2b+09A2a"
878,15097,"09/18/13 00:00:00","v","09A2-6+09B-4","10","e6+h2+v4",,,6.0899700000000001e-01,"09A2a+09B-a"
882,15101,"09/18/13 00:00:00","v","09A2-6+09A2-2","10","e6+h2+v4",,,3.9938800000000002e-01,"09A2a+09A2b"
885,15104,"09/18/13 00:00:00","v","08B3-3+08C-11","5","e5+y1",,,2.0575900000000003e-01,"08B3c+08C-c"
886,15105,"09/19/13 00:00:00","v","09A2-6+09B-4","10","e6+h2+v4",,,6.9086999999999996e-02,"09A2a+09B-a"
889,15108,"09/19/13 00:00:00","v","09B-4+09-13","5","e6+h2",,,9.9756999999999998e-02,"09B-a+09-g"
893,15112,"09/19/13 00:00:00","v","09-13+08C-11","7","e1+h4+q",,,1.4130999999999999e-01,"09-g+08C-c"
894,15113,"09/19/13 00:00:00","v","09A2-6+08B3-3","10","e6+h2+v4",,,1.4921699999999999e-01,"09A2a+08B3c"
895,15114,"09/19/13 00:00:00","v","09A2-2+09A2-6","10","e6+v4",,,2.9729200000000000e-01,"09A2b+09A2a"
896,15115,"09/19/13 00:00:00","v","09A2-6+08B3-3","10","e6+h2+v4",,,8.9710999999999999e-02,"09A2a+08B3c"
898,15117,"09/19/13 00:00:00","v","09A2-5+09A2-6+08C-9","10","e6+p2+v4",,,3.0485000000000001e-01,"09A2b+09A2a+08C-e"
900,15119,"09/19/13 00:00:00","v","09A2-2+09A2-6","10","e6+v4",,,7.9303999999999997e-01,"09A2b+09A2a"
901,15120,"09/19/13 00:00:00","v","09A2-6+08B3-3+09-13","10","e6+h2+q+v4",,,2.8807899999999997e-01,"09A2a+08B3c+09-g"
905,15124,"09/19/13 00:00:00","v","09A2-6+09A2-2+09B-4","10","e6+h2+v4",,,2.9555900000000002e-01,"09A2a+09A2b+09B-a"
908,15127,"09/19/13 00:00:00","v","09A2-5+09A2-6","10","e6+v4",,,5.2533300000000005e-01,"09A2b+09A2a"
910,15129,"09/19/13 00:00:00","v","09A2-6+08B3-3","10","e5+h2+o2+q+v3",,,2.8082499999999999e-01,"09A2a+08B3c"
912,16002,"06/12/13 00:00:00","v","16B-6+32-4","14","e1+r4",,,2.9270999999999998e-02,"16B/a+32-e"
913,16003,"06/12/13 00:00:00","v","32-7+32-6+08B3-5","19","e1+q",,,3.7514900000000001e-01,"32-d+32-f+08B3b"
916,16006,"06/12/13 00:00:00","v","16B1-1+16B1-3+16B-4","16","e1+h2+p2",,,7.2534000000000001e-02,"16B1a+16B1e+16B-e"
920,16010,"06/12/13 00:00:00","v","16B-4+09-1","15","e1+p2",,,2.1746000000000001e-02,"16B-e+09-f"
923,16013,"06/12/13 00:00:00","v","16B-4+09-1","15","e1",,,6.9298999999999999e-02,"16B-e+09-f"
925,16015,"06/12/13 00:00:00","v","08-5+08C-10","7","e1",,,2.0102000000000000e-01,"08-f+08C-a"
926,16016,"06/12/13 00:00:00","v","08-5+32-6","7","e1+h2+q",,,1.4969399999999999e-01,"08-f+32-f"
929,16019,"06/12/13 00:00:00","v","09-1+09A-1","12","e1",,,8.0513000000000001e-02,"09-f+09A-a"
930,16020,"06/12/13 00:00:00","v","32-7+08B3-4+08C2-4+08C-10","19","e1+q+v3",,,1.3158900000000001e-01,"32-d+08B3c+08C2c+08C-a"
934,16024,"06/12/13 00:00:00","v","32-9+08B3-4","19","e1+q",,,1.2175500000000000e-01,"32-c+08B3c"
941,16501,"09/02/13 00:00:00","v","40A-4+09A2-6","25","e1+v1",,,1.0565210000000000e+00,"40A-b+09A2a"
942,16502,"09/02/13 00:00:00","v","40A-4+09A2-6","25","e1+v2",,,3.6271399999999998e-01,"40A-b+09A2a"
944,16504,"09/02/13 00:00:00","v","40A-4+39A-2","25","e1+v1",,,2.8295300000000001e-01,"40A-b+39A-f"
945,16505,"09/02/13 00:00:00","v","39A-2+36A2-2","25","e1",,,2.5605600000000001e-01,"39A-f+36A2"
946,16506,"09/02/13 00:00:00","v","40A-1+09A2-6","24","e1+v2",,,3.2025999999999999e-01,"40A-b+09A2a"
947,16507,"09/02/13 00:00:00","v","08B3-4+09-13","5","e1+h2+q",,,8.0789000000000000e-02,"08B3c+09-g"
948,16508,"09/02/13 00:00:00","v","32-9+08C-10","19","e1+q",,,6.0723899999999997e-01,"32-c+08C-a"
949,16509,"09/02/13 00:00:00","v","01A2-1+08C-6+05B3-1","2","e1+q",,,1.8023060000000002e+00,"01A2+08C-c+05B3a"
950,16510,"09/02/13 00:00:00","v","09A2-6+08B3-8+09-13","10","e1+h3+v4",,,4.1587800000000008e-01,"09A2a+08B3d+09-g"
951,16511,"09/02/13 00:00:00","v","09A2-6+08-5+09-13","10","e1+h2+v2",,,2.1525600000000000e-01,"09A2a+08-f+09-g"
952,16512,"09/02/13 00:00:00","v","08-5+08C-10","7","e1+o2+q",,,2.3031799999999999e-01,"08-f+08C-a"
953,16513,"09/02/13 00:00:00","v","08B3-8+09A2-2+09-13","7","e1+v3",,,2.0247200000000001e-01,"08B3d+09A2b+09-g"
954,16514,"09/02/13 00:00:00","v","32-9+08B3-8","19","e1+q",,,7.9511799999999999e-01,"32-c+08B3d"
955,16515,"09/02/13 00:00:00","v","09A2-8+08B3-8","10","e1+v3",,,1.9252500000000000e-01,"09A2b+08B3d"
956,16516,"09/02/13 00:00:00","v","32-9+08B3-8","19","e1+o2",,,6.8059999999999996e-02,"32-c+08B3d"
957,16517,"09/02/13 00:00:00","v","08C-10+09A2-2","6","e1+v2",,,1.9554400000000000e-01,"08C-a+09A2b"
958,16518,"09/02/13 00:00:00","v","09A2-2+08B3-8","10","e1+v4",,,2.2984099999999999e-01,"09A2b+08B3d"
963,16523,"09/02/13 00:00:00","v","39A1-2+08B3-7","22","e1+q",,,4.4911000000000000e-02,"39A1a+08B3d"
964,16524,"09/02/13 00:00:00","v","08-5+32-9","7","e1+q",,,1.2504000000000001e-01,"08-f+32-c"
965,16525,"09/02/13 00:00:00","v","08-5+08C-10","7","e1+q",,,1.1464199999999998e-01,"08-f+08C-a"
967,16527,"09/02/13 00:00:00","v","32-9+09-13","19","e1+h2+q",,,1.4073200000000000e-01,"32-c+09-g"
