Cata_ID,Versie,Code,KlasseNaamNed,VerbRGNaamNed,AssocRGNaamNed,SubAssocNaamNed,LandTypeNed,LandTypeWet,Vervallen,Vervangbaarheid,VVNCode,VVNNaam
316,2.0020000000000000e+03,"16B1e","KLASSE DER VOCHTIGE GRASLANDEN","Dotterbloem-verbond","Associatie van Boterbloem en Waterkruiskruid ","Subassociatie van Blauwe zegge","Ass. Boterbloem-Waterkruiskr., sub. Blauwe zegge","Ranunculo-Senecionetum caricetosum paniceae",0,1,"16Ab4","Ranunculo-Senecionetum aquatici"
318,2.0020000000000000e+03,"16B2","KLASSE DER VOCHTIGE GRASLANDEN","Dotterbloem-verbond","Associatie van Gewone engelwortel & Moeraszegge","nvt","Associatie van Gewone engelwortel en Moeraszegge","Angelico-Cirsietum oleracei",0,1,"16Ab6","Angelico-Cirsietum oleracei"
320,2.0020000000000000e+03,"16B4","KLASSE DER VOCHTIGE GRASLANDEN","Dotterbloem-verbond","Bosbies-associatie","nvt","Bosbies-associatie","Scirpetum sylvatici",0,1,"16Ab5","Scirpetum sylvatici"
326,2.0020000000000000e+03,"16C-f","KLASSE DER VOCHTIGE GRASLANDEN","Glanshaver-verbond","RG Glanshaver en Kropaar","nvt","RG Glanshaver - Kropaar-[Glanshaver-verbond]","RG Dactylis - Arrhenatherum-[Arrhenatherion]",0,3,"nvt","Arrhenaterion elatioris"
279,2.0020000000000000e+03,"16-g","KLASSE DER VOCHTIGE GRASLANDEN","RG Smalle weegbree, Kruipende boterbloem en Rood zwenkgras","nvt","nvt","RG S.weegbr.-Kruip.boterb.-R.zwenk.[Kl.v.grasl.]","RG Plantago -Ranunculus -Festuca rub.-[Mol-Arr.]",0,3,"nvt","Molinio-Arrhenatheretea"
282,2.0020000000000000e+03,"16-l","KLASSE DER VOCHTIGE GRASLANDEN","RG Gestreepte witbol, Beemdlangbloem en Engels raaigras","nvt","nvt","RG Gestr.witbol-B.langbl.-Eng.raai.[Kl.v.grasl.]","RG Holcus lan.- Festuca prat.- Lolium-[Mol-Arr.]",0,5,"16RG1-[16]","RG Holcus lanatus-Lolium perenne-[Molinio-Arrhenatheretea]"
283,2.0020000000000000e+03,"16-m","KLASSE DER VOCHTIGE GRASLANDEN","RG Ruw beemdgras/Engels raaigras (verbindt met Plantaginetea majoris)","nvt","nvt","RG Ruw beemdgras-Engels raai-[Weegb-k/K.vo.gras]","RG Poa triv-Lolium per-[Plantaginetea/Mol-Arrh]",0,5,"12RG1-[12/16]","RG Poa trivialis-Lolium perenne-[Plantaginetea/Molinio Arrhenateretea]"
230,2.0020000000000000e+03,"14/a","KLASSE DER DROGE GRASLANDEN OP ZANDGROND","DG Dauwbraam/Gewone braam","nvt","nvt","DG Dauwbraam-Gewone b.-[Kl. droge grasl. zandg.]","DG Rubus caesius - R. fruticosus-[Koelerio-Cor.]",0,4,"nvt","Koelerio-Corynephoretea"
574,2.0020000000000000e+03,"37-a","KLASSE DER DOORNSTRUWELEN","RG Gewone vlier en Brandnetel","nvt","nvt","RG Gewone vlier - Brandnetel-[Kl. Doornstruwel.]","RG Sambucus nigra -Urtica dioica-[Rha.-Prunetea]",0,5,"nvt","Rhamno-Prunetea"
585,2.0020000000000000e+03,"37B-a","KLASSE DER DOORNSTRUWELEN","Ligusterverbond","RG Zachte berk en Duinriet (verbindt met Circaeo-Alnion)","nvt","RG Zachte berk-Duinriet-[Ligust.-v./V.Els en Es]","RG Betula pub-Calamagr.epig-[Berberi/Cir-Alnion]",0,3,"43Aa3a","Crataego-Betuletum pubescentis typicum"
848,2.0020000000000000e+03,"37B-a+RL","KLASSE DER DOORNSTRUWELEN","Ligusterverbond","RG Zachte berk en Duinriet (verbindt met Circaeo-Alnion)","nvt","RG Zachte berk-Duinriet-[Ligust.-v./V.Els en Es]","RG Betula pub-Calamagr.epig-[Berberi/Cir-Alnion]",0,3,"43Aa3a","Crataego-Betuletum pubescentis typicum"
887,2.0030000000000000e+03,"42-e","KLASSE DER EIKEN- EN BEUKENBOSSEN OP VOEDSELARME GROND","RG Zomereik - Groot laddermos - Fijn snavelmos","nvt","nvt","RG Zomereik-Grt. ladd.mos-F. snav.mos-[Kl.Eik-v.arm]","RG Quercus-Psp. purum-Eurhynchium[Quercetea rob.]",0,5,"nvt","Quercetea robori-petreae"
649,2.0020000000000000e+03,"42-d","KLASSE DER EIKEN- EN BEUKENBOSSEN OP VOEDSELARME GROND","RG Gewone braam","nvt","nvt","RG Gew. braam-[Kl. Eiken, beukenbos. voedselarm]","RG Rubus fruticosus-[Quercetea robori-petraeae]",0,5,"42RG2-[42Aa]","RG Rubus fruticosus-[Quercion roboris]"
669,2.0020000000000000e+03,"43/a","KLASSE DER EIKEN- EN BEUKENBOSSEN OP VOEDSELRIJKE GROND","DG Sneeuwbes","nvt","nvt","DG Sneeuwbes-[Kl. Eiken-beukenbos.,voedselrijk]","DG Symphoricarpos albus-[Querco-Fagetea]",0,5,"31RG5-[31]","RG Cirsium arvense-[Artemisietea vulgaris]"
39,2.0020000000000000e+03,"05D-b","FONTEINKRUID-KLASSE","Verbond der kleine fonteinkruiden","RG Haarfonteinkruid","nvt","RG Haarfonteinkruid-[Vb. kleine Fonteinkruiden]","RG Potamogeton trichoides-[Parvopotamion]",0,3,"05RG07","RG Potamogeton trichoides-[Parvopotamion]"
58,2.0020000000000000e+03,"06B1","OEVERKRUID-KLASSE","Verbond van Ongelijkbladig fonteinkruid","Associatie van Ongelijkbladig fonteinkruid","nvt","Associatie van Ongelijkbladig fonteinkruid","Echinodoro-Potametum graminei",0,1,"6Ab1","Echinodoro-Potametum graminei"
65,2.0020000000000000e+03,"07-a","KLASSE DER BRONBEEKGEMEENSCHAPPEN","RG Bittere veldkers/ Bosveldkers","nvt","nvt","RG Bittere veldkers-Bosveldk.[Kl. Bronbeekgem.]","RG Cardamine amara - C. flexuosa-[Montio-C.etea]",0,2,,
70,2.0020000000000000e+03,"07A1d","KLASSE DER BRONBEEKGEMEENSCHAPPEN","Verbond van Bittere veldkers en Bronkruid","Bronkruid-associatie","Subassociatie van Waterpostelein","Bronkruid-associatie, subassoc. v Waterpostelein","Philonotido fontanae-Montietum peplidetosum",0,1,"07AA01C","Philonotido fontanae-Montietum peplidetosum"
75,2.0020000000000000e+03,"08-c","RIET-KLASSE","RG Gele waterkers","nvt","nvt","RG Gele waterkers-[Riet-klasse]","RG Rorippa amphibia-[Phragmitetea]",0,5,"8-RG2-[8]","RG Rorippa amphibia-[Phragmitetea]"
109,2.0020000000000000e+03,"08C1a","RIET-KLASSE","Verbond der Grote zeggen","Associatie van Waterscheerling & Hoge cyperzegge","Typische subassociatie","Ass. Waterscheerling-Hoge cyperzegge, typ subass","Cicuto-Caricetum typicum",0,3,"8Ba2a","Cicuto-Caricetum pseudocyperi typicum"
108,2.0020000000000000e+03,"08C-e","RIET-KLASSE","Verbond der Grote zeggen","RG Padderus","nvt","RG Padderus-[Verb.grote Zeggen/Kl.kleine Zeggen]","RG Juncus subnodulosus-[Magnocaricion/Parvocar.]",0,3,"08-RG7-[08B]","RG Juncus subnodulosus-[Phragmitetalia]"
83,2.0020000000000000e+03,"08-k","RIET-KLASSE","RG Holpijp (verbindt met Parvocaricetea)","nvt","nvt","RG Holpijp-[Riet-klasse/Klasse d. kleine Zeggen]","RG Equisetum fluviatile-[Phragmitetea/Parvocar]",0,3,"8-RG6-[8B]","RG Equisetum fluviatile-[Phragmitetalia]"
134,2.0020000000000000e+03,"09A1","KLASSE DER KLEINE ZEGGEN","Verbond van Zwarte zegge","Associatie van Drienervige zegge en Zwarte zegge","nvt","Associatie van Drienervige zegge en Zwarte zegge","Caricetum trinervi-nigrae",0,1,"9Aa1","Caricetum trinervi-nigrae"
149,2.0020000000000000e+03,"09C1","KLASSE DER KLEINE ZEGGEN","Knopbiesverbond","Associatie van Vetblad & Vlozegge ","nvt","Associatie van Vetblad en Vlozegge","Campylio-Caricetum dioicae",0,1,"9Ba2","Campylio-Caricetum dioicae"
126,2.0020000000000000e+03,"09-g","KLASSE DER KLEINE ZEGGEN","RG Hennegras","nvt","nvt","RG Hennegras-[Klasse der kleine Zeggen]","RG Calamagrostis canescens-[Parvocaricetea]",0,3,"09-RG3-[09Aa]","RG Calamagrostis canescens-[Caricion nigrae]"
163,2.0020000000000000e+03,"10/a","KLASSE VAN HOOGVEENSLENKEN","DG Pitrus/Veenmos ","nvt","nvt","DG Pitrus - Veenmos-[Klasse van hoogveenslenken]","DG Juncus effusus - Sphagnum-[Scheuchzerietea]",1,4,"10-DG1-[10]","DG Juncus effusus-Sphagnum-[Scheuchzerietea]"
169,2.0020000000000000e+03,"10A3","KLASSE VAN HOOGVEENSLENKEN","Snavelbies-verbond","Veenbloembies-associatie","nvt","Veenbloembies-associatie","Caricetum limosae",0,1,"10Aa3","Caricetum limosae"
33,2.0020000000000000e+03,"05B2b","FONTEINKRUID-KLASSE","Waterlelie-verbond","Associatie van Glanzig fonteinkruid","Soortenarme subassociatie","Ass. v Glanzig fonteinkruid, soortenarme subass.","Potametum lucentis inops",0,3,"5Ba2","Potametum lucentis"
97,2.0020000000000000e+03,"08B2b","RIET-KLASSE","Riet-verbond","Associatie van Heen & Grote waterweegbree","Subassociatie van Ruwe bies","Ass. Heen en Gr. waterweegbree, subass Ruwe bies","Alismato-Scirpetum scirpetetosum tabernaemontani",0,3,"8Bb2","Scirpetum tabernaemontani"
155,2.0020000000000000e+03,"10-b","KLASSE VAN HOOGVEENSLENKEN","RG Veenpluis/Veenmos (verbindt met Parvocaricetea )","nvt","nvt","RG Veenpluis-Veenmos-[Kl.kl.Zegge/Kl.hoogveensl]","RG Eriophorum angustif-Sphag-[Parvocar/Scheuchz]",0,2,"10-RG3-[10]","RG Eriophorum angustifolium-Sphagnum-[Scheuchzerietea]"
184,2.0020000000000000e+03,"11A2d","KLASSE DER HOOGVEENBULTEN EN NATTE HEIDEN","Dopheide-verbond","Associatie van Gewone Dophei","Subassociatie van Cladonia","Associatie v Gewone dophei, subass. v Cladonia","Ericetum tetralicis cladonietosum",0,1,"11Aa2d","Ericetum tetralicis cladonietosum"
743,2.0020000000000000e+03,"12A1d","WEEGBREE-KLASSE","Varkensgras-verbond","Associatie van Engels raaigras en Grote weegbree","Subassociatie van Stomp kweldergras","Ass. Engels raai.-Gr.weegbree, sub St. kwelderg.","Plantagini-Lolietum puccinellietosum distantis",0,4,"12AA01D","Plantagini-Lolietum puccinellietosum distantis"
208,2.0020000000000000e+03,"12B1d","WEEGBREE-KLASSE","Zilverschoon-verbond","Associatie van Geknikte vossestaart","Verarmde subassociatie","Assoc. v Geknikte vossestaart, verarmde subass.","Ranunculo-Alopecuretum inops",0,5,"12BA01D","Ranunculo-Alopecuretum inops"
214,2.0020000000000000e+03,"12B3b","WEEGBREE-KLASSE","Zilverschoon-verbond","Associatie van Aardbeiklaver & Fioringras ","Subassociatie van Fraai duizendguldenkruid","Ass. Aardbeiklaver-Fiorin., sub Fr.duizendgul.k.","Trifolio fragiferi-Agrostietum centaurietosum",0,1,"12Ba3b","Trifolio fragiferi-Agrostietum stoloniferae centaurietosum"
231,2.0020000000000000e+03,"14/b","KLASSE DER DROGE GRASLANDEN OP ZANDGROND","DG Grijs kronkelsteeltje","nvt","nvt","DG Grijs kronkelsteeltje-[Kl. dr. grasl. zandg.]","DG Campylopus introflexus-[Koelerio-Corynephor.]",0,4,"14-DG1-[14]","DG Campylopus introflexus-[Koelerio-Corynephoretea]"
236,2.0020000000000000e+03,"14A/a","KLASSE DER DROGE GRASLANDEN OP ZANDGROND","Buntgras-verbond","DG Trekrus en Noors mos","nvt","DG Trekrus - Noors mos-[Buntgras-verbond]","DG Juncus sq. -Oligotrichum her.-[Corynephorion]",0,1,"14-DG2-[14Aa]","DG Juncus squarrosus-Oligotrichum hercynicum-[Corynephorion canescentis]"
242,2.0020000000000000e+03,"14B1b","KLASSE DER DROGE GRASLANDEN OP ZANDGROND","Duinsterretjes-verbond","Duinsterretjes-associatie","Subassociatie van Cladonia","Duinsterretjes-associatie, subassoc. v Cladonia","Phleo-Tortuletum cladonietosum",0,1,"14Ca1b","Phleo-Tortuletum ruraliformis cladonietosum"
258,2.0020000000000000e+03,"14E1b","KLASSE DER DROGE GRASLANDEN OP ZANDGROND","Verbond der droge duingraslanden","Duin-Paardebloem-associatie","Subassociatie van Cladonia","Duin-Paardebloem-associatie, subass. v Cladonia","Taraxaco-Galietum cladonietosum",0,1,"14Cb1a","Taraxaco-Galietum veri cladonietosum"
222,2.0020000000000000e+03,"14-f","KLASSE DER DROGE GRASLANDEN OP ZANDGROND","RG Hard zwenkgras (verbindt met Festuco-Brometea)","nvt","nvt","RG Hard zwenkgras-[Kl. droge graslanden zandgr.]","RG Festuca ovina cinerea-[Koelerio-Corynephore.]",0,3,"14-RG7-[14B]","RG Festuca ovina subsp. cinerea-[Trifolio-Festucetalia ovinae]"
229,2.0020000000000000e+03,"14-p","KLASSE DER DROGE GRASLANDEN OP ZANDGROND","RG Gewoon struisgras en Gewoon Biggekruid (verbindt met Molinio-Arrhenatheretea)","nvt","nvt","RG G.struisg-G.biggek-[K.dr.gras.zand/K.vo.gras]","RG Agrostis cap-Hypochae.rad-[Koel-Cor/Mol-Arrh]",0,3,"14-RG6-[14B]","RG Agrostis capillaris-Hypochaeris radicata-[Trifolio-Festucetalia ovinae]"
265,2.0020000000000000e+03,"15-e","KLASSE DER DROGE, KALKMINNENDE GRASLANDEN","RG Wilde liguster","nvt","nvt","RG Wilde liguster-[Kl. droge, kalkminn. grasl.]","RG Ligustrum vulgare-[Festuco-Brometea]",0,3,,
298,2.0020000000000000e+03,"16A1b","KLASSE DER VOCHTIGE GRASLANDEN","Verbond van Biezenknoppen en Pijpestrootje","Blauwgrasland","Subassociatie van Borstelgras","Blauwgrasland, subassociatie van Borstelgras","Cirsio dissecti-Molinietum nardetosum",0,1,"16Aa1a","Cirsio dissecti-Molinietum nardetosum"
769,2.0020000000000000e+03,"16A1d","KLASSE DER VOCHTIGE GRASLANDEN","Verbond van Biezenknoppen en Pijpestrootje","Blauwgrasland","Subassociatie van Parnassia","Blauwgrasland, subassociatie van Parnassia","Cirsio dissecti-Molinietum parnassietosum",0,1,"16Aa1d","Cirsio dissecti-Molinietum parnassietosum"
337,2.0020000000000000e+03,"16C3c","KLASSE DER VOCHTIGE GRASLANDEN","Glanshaver-verbond","Glanshaver-associatie","Subassociatie van Gewone veldbies","Glanshaver-associatie, subass. v Gewone veldbies","Arrhenatheretum luzuletosum campestris",0,1,"16Bb1c","Arrhenatheretum elatioris luzuletosum campestris"
329,2.0020000000000000e+03,"16C-i","KLASSE DER VOCHTIGE GRASLANDEN","Glanshaver-verbond","RG Veldgerst en Grote vossestaart ","nvt","RG Veldgerst - Grote vossestaart-[Glanshaver-v.]","RG Hordeum sec.-Alopecurus prat.[Arrhenatherion]",0,3,"16RG10","RG Alopecurus pratensis-Hordeum secalinum-[Alopecurion/Cynosurion]"
375,2.0020000000000000e+03,"18A2","KLASSE VAN GLADDE WITBOL EN HAVIKSKRUIDEN","Verbond van gladde Witbol en Havikskruiden","Associatie van Boshavikskruid en Gladde witbol","nvt","Associatie van Boshavikskruid en Gladde witbol","Hieracio-Holcetum mollis",0,3,"18Aa2","Hieracio-Holcetum mollis"
346,2.0020000000000000e+03,"19-a","KLASSE DER HEISCHRALE GRASLANDEN","RG Borstelgras","nvt","nvt","RG Borstelgras-[Klasse d heischrale graslanden]","RG Nardus stricta-[Nardetea]",0,3,"19-RG1-[19]","RG Nardus stricta-[Nardetea]"
781,2.0020000000000000e+03,"19-d","KLASSE DER HEISCHRALE GRASLANDEN","RG Bochtige smele (verbindt met 'Calluno-Ulicetea)","nvt","nvt","RG Bochtige smele-[Kl.heischral.gras/Kl.dro.hei]","RG Deschampsia flexuosa-[Nardetea/Call-Ulicetea]",0,4,"19-RG2-[19/20]","RG Deschampsia flexuosa-[Nardetea/Calluno-Ulicetea]"
362,2.0020000000000000e+03,"20A1b","KLASSE DER DROGE HEIDEN","Verbond van Struikhei en Kruipbrem","Associatie van Struikhei en Stekelbrem","Subassociatie van Cladonia","Ass. v Struikhei en Stekelbrem, subass. Cladonia","Genisto anglicae-Callunetum cladonietosum",0,1,"20Aa1a","Genisto anglicae-Callunetum cladonietosum"
451,2.0020000000000000e+03,"22B-a","KLASSE DER VLOEDMERK-GEMEENSCHAPPEN","Loogkruid-verbond","RG Zeepostelein (verbindt met Ammophilion)","nvt","RG Zeepostelein-[Loogkruid-verbond/Helm-verbond]","RG Honckenya pepl-[Sals-Honckenyion/Ammophilion]",0,1,"22-RG2-[22Ab/23","RG Honckenya peploides-[Salsolo-Honckenyion peploidis/Ammophilion arenariae]"
455,2.0020000000000000e+03,"23-a","HELM-KLASSE","RG Helm en Zandzegge (verbindt met Koelerio-Corynephoretea)","nvt","nvt","RG Helm - Zandzegge-[Kl.dr.gras.zand/Helm-kl.]","RG Ammophila aren-Carex arenar-[Koel-Cor/Ammoph]",0,3,"23-RG1-[23/14]","RG Ammophila arenaria-Carex arenaria-[Ammophiletea/Koelerio-Corynephoretea]"
466,2.0020000000000000e+03,"25A2","ZEEKRAAL-KLASSE","Zeekraal-verbond","Associatie van Kortarige zeekraal","nvt","Associatie van Kortarige zeekraal","Salicornietum brachystachyae",0,1,"25Aa2","Salicornietum brachystachyae"
479,2.0020000000000000e+03,"26A3","ZEEASTER-KLASSE","Verbond van Gewoon kweldergras","Associatie van Gewone zoutmelde","nvt","Associatie van Gewone zoutmelde","Halimionetum portulacoides",0,1,"26Aa3","Halimionetum portulacoidis"
485,2.0020000000000000e+03,"26B4","ZEEASTER-KLASSE","Verbond van Stomp kweldergras","Zeegerst-associatie","nvt","Zeegerst-associatie","Parapholido strigosae-Hordeetum marini",0,1,"26Ab4","Parapholido strigosae-Hordeetum marini"
488,2.0020000000000000e+03,"26C-c","ZEEASTER-KLASSE","Verbond van Engels gras","RG Fiorin en Melkkruid","nvt","RG Fiorin - Melkkruid-[Verbond van Engels gras]","RG Agrostis stolonifera -Glaux marit.-[Armerion]",0,3,"26-RG2-[26]","RG Agrostis stolonifera-Glaux maritima-[Asteretea tripolii]"
498,2.0020000000000000e+03,"28A2","DWERGBIEZEN-KLASSE","Dwergbiezen-verbond","Associatie van Borstelbies & Moerasmuur","nvt","Associatie van Borstelbies en Moerasmuur","Isolepido-Stellarietum uliginosae",0,1,"28Aa2","Isolepido-Stellarietum uliginosi"
507,2.0020000000000000e+03,"30-a","KlASSE DER AKKERGEMEENSCHAPPEN","RG Witte winterpostelein & Vroegeling","nvt","nvt","RG Witte winterpostelein-Vroegeling-[Kl. akker.]","RG Claytonia perfoliata -Erophila-[Stellarietea]",0,4,"30RG01","RG Claytonia perfoliata-Erophila verna-[Stellarietea mediae]"
515,2.0020000000000000e+03,"30B3","KlASSE DER AKKERGEMEENSCHAPPEN","Verbond van Duivekervel en Kroontjeskruid","Associatie van Korrelganzevoet & Stijve klaverzuring","nvt","Assoc. v Korrelganzevoet en Stijve klaverzuring","Chenopodio-Oxalidetum fontanae",0,4,"30AB03","Chenopodio-Oxalidetum fontanae"
522,2.0020000000000000e+03,"31-a","BIJVOET-KLASSE","RG Bijvoet","nvt","nvt","RG Bijvoet-[Bijvoet-klasse]","RG Artemisia vulgaris-[Artemisietea vulgaris]",0,5,"31RG01","RG Artemisia vulgaris-[Artemisietea vulgaris]"
533,2.0020000000000000e+03,"31B1","BIJVOET-KLASSE","Kaasjeskruid-verbond","Associatie van Kleine brandnetel","nvt","Associatie van Kleine brandnetel","Urtico-Malvetum neglectae",0,5,"31Ab1c","Urtico-Malvetum neglectae lycopsietosum"
787,2.0020000000000000e+03,"31C","BIJVOET-KLASSE","Verbond van Distels en Ruwbladigen","nvt","nvt","Verbond van Distels en Ruwbladigen","Onopordion acanthii",0,5,"31BA","Onopordion acanthii"
537,2.0020000000000000e+03,"31D1","BIJVOET-KLASSE","Wormkruid-verbond","Honingklaver-associatie","nvt","Honingklaver-associatie","Echio-Melilotetum",0,5,"31CA01","Echio-Melilotetum"
527,2.0020000000000000e+03,"31-f","BIJVOET-KLASSE","RG Klein hoefblad (verbindt met Convolvulo-Filupenduletea","nvt","nvt","RG Klein hoefblad-[Bijvoet-k/K.nat.strooislruig]","RG Tussilago farfara-[Artemisietea/Conv-Filipen]",0,5,"31RG06","RG Tussilago farfara-[Artemisietea vulgaris/Convolvulo-Filipenduletea]"
539,2.0020000000000000e+03,"32-a","KLASSE DER NATTE STROOISELRUIGTEN","RG Koninginnekruid","nvt","nvt","RG Koninginnekruid-[Kl. natte strooiselruigten]","RG Eupatorium cannabinum-[Convo.-Filupenduletea]",0,5,"32RG01","RG Eupatorium cannabinum-[Convolvulo-Filipenduletea]"
543,2.0020000000000000e+03,"32-e","KLASSE DER NATTE STROOISELRUIGTEN","RG Rietgras","nvt","nvt","RG Rietgras-[Klasse der natte strooiselruigten]","RG Phalaris arundinacea-[Convol.-Filupenduletea]",0,5,"32RG05","RG Phalaris arundinacea-[Convolvulo-Filipenduletea]"
555,2.0020000000000000e+03,"33/a","KLASSE DER NITROFIELE ZOMEN","DG Rubus armeniacus Focke","nvt","nvt","DG Gewone braam (R. armeniacus)-[nitrofie.zomen]","DG Rubus armeniacus-[Galio-Urticetea]",0,5,"33DG01","DG Rubus armeniacus-[Galio-Urticetea]"
98,2.0020000000000000e+03,"08B2c","RIET-KLASSE","Riet-verbond","Associatie van Heen & Grote waterweegbree","Subassociatie van Dotterbloem","Ass. Heen-Grote waterweegbree, subass. Dotterbl.","Alismato-Scirpetum calthetosum",0,3,"8Bb3b","Alismato-Scirpetum maritimi calthetosum"
677,2.0020000000000000e+03,"43-h","KLASSE DER EIKEN- EN BEUKENBOSSEN OP VOEDSELRIJKE GROND","RG Nagelkruid, Hondsdraf en Zevenblad","nvt","nvt","RG Nagelk.-Hondsd.-7blad[Kl. Eiken-,beuk.v-rijk]","RG Geum - Glechoma - Aegopodium-[Querco-Fagetea]",0,3,"43Aa2a","Fraxino-Ulmetum typicum"
553,2.0020000000000000e+03,"33-b","KLASSE DER NITROFIELE ZOMEN","RG Fluitekruid","nvt","nvt","RG Fluitekruid-[Klasse der nitrofiele zomen]","RG Anthriscus sylvestris-[Galio-Urticetea]",0,5,"33RG02","RG Anthriscus sylvestris-[Galio-Urticetea]"
566,2.0020000000000000e+03,"35A1","BRUMMEL-KLASSE","Brummel-verbond","Associatie van Bronskleurige bosbraam","nvt","Associatie van Bronskleurige bosbraam","Rubetum grati",0,4,"35Aa1","Rubetum grati"
571,2.0020000000000000e+03,"36A2","KLASSE DER WILGENBROEKSTRUWELEN","Verbond der Wilgenbroekstruwelen","Associatie van Grauwe wilg","nvt","Associatie van Grauwe wilg","Salicetum cinereae",0,4,"36Aa2","Salicetum cinereae"
582,2.0020000000000000e+03,"37B1","KLASSE DER DOORNSTRUWELEN","Ligusterverbond","Associatie van Duindoorn en Vlier","nvt","Associatie van Duindoorn en Vlier","Hippophao-Sambucetum",0,3,"37Ac1","Hippophao-Sambucetum"
588,2.0020000000000000e+03,"37B-d","KLASSE DER DOORNSTRUWELEN","Ligusterverbond","RG Duindoorn en korstmossen","nvt","RG Duindoorn - korstmossen-[Liguster-verbond]","RG Hippophae rhamnoides - Cladonia-[Berberidion]",0,3,"37-RG2-[37Ac/14","RG Hippophae rhamnoides-Cladonia-[Berberidion vulgaris/Tortulo-Koelerion]"
594,2.0020000000000000e+03,"38A1a","KLASSE DER WILGENVLOEDBOSSEN EN -STRUWELEN","Wilgen-verbond","Bijvoet-ooibos","subassociatie van Zwarte populier","Bijvoet-ooibos, subassociatie v Zwarte populier","Artemisio-Salicetum populetosum nigrae",0,5,"38Aa1a","Artemisio-Salicetum albae populetosum nigrae"
601,2.0020000000000000e+03,"38A3b","KLASSE DER WILGENVLOEDBOSSEN EN -STRUWELEN","Wilgen-verbond","Veldkers-ooibos","subassociatie van Grote waterweegbree","Veldkers-ooibos, subassoc. v Grote waterweegbree","Cardamino amarae-Salicetum alismatetosum",0,3,"38Aa3b","Cardamino amarae-Salicetum albae alismatetosum"
615,2.0020000000000000e+03,"39A2a","KLASSE DER ELZENBROEKBOSSEN","Elzen-verbond","Elzenzegge-Elzenbroek","Typische subassociatie","Elzenzegge-elzenbroek, typische subassociatie","Carici elongatae-Alnetum typicum",0,1,"39Aa2a","Carici elongatae-Alnetum typicum"
605,2.0020000000000000e+03,"39A-b","KLASSE DER ELZENBROEKBOSSEN","Elzen-verbond","RG Braam","nvt","RG Gewone braam-[Elzen-verbond]","RG Rubus fruticosus-[Alnion glutinosae]",0,3,"39-RG2-[39Aa]","RG Rubus fruticosus-[Alnion glutinosae]"
625,2.0020000000000000e+03,"40A1a","KLASSE DER BERKENBROEKBOSSEN","Verbond der berkenbroekbossen","Dophei-Berkenbroek","subassociatie van Eenarig wollegras","Dophei-berkenbroek, subass. v Eenarig wollegras","Erico-Betuletum eriophoretosum vaginati",0,3,"40Aa1a","Erico-Betuletum pubescentis eriophoretosum vaginati"
621,2.0020000000000000e+03,"40A-b","KLASSE DER BERKENBROEKBOSSEN","Verbond der berkenbroekbossen","RG Pijpestrootje","nvt","RG Pijpestrootje-[Verbond der berkenbroekbossen]","RG Molinia caerulea-[Betulion pubescentis]",0,3,"40-RG2-[40Aa]","RG Molinea caerulea-[Betulion pubescentis]"
640,2.0020000000000000e+03,"41A2b","KLASSE DER NAALDBOSSEN","Verbond der naaldbossen","Korstmossen-Dennenbos","subassociatie van Gerimpeld gaffeltandmos","Korstmos.-dennenbos, subass Gerim. gaffeltandmos","Cladonio-Pinetum dicranetosum polyseti",0,3,"41AA2B","Cladonio-Pinetum dicranetosum polyseti"
645,2.0020000000000000e+03,"41A3d","KLASSE DER NAALDBOSSEN","Verbond der naaldbossen","Kussentjesmos-Dennenbos","Subassociatie van pijpestrootje","Kussentjesmos-dennenbos, subass. v Pijpestrootje","Leucobryo-Pinetum molinietosum",0,3,"41AA3D","Leucobryo-Pinetum molinietosum"
